kde,prefix,LogLikelihood,Bandwidth,trained.on,evaluated.on,query.size,query.id,result.file
kendall,prefix,kendalls.tau,split,query.size,query.id,result.file
ndcg,prefix,ndcg.at,split,fraction.at,at,query.size,query.id,result.file
map,prefix,map.relevant,split,fraction.relevant,relevant,query.size,query.id,result.file
precision,prefix,precision.at.relevant,split,fractions.relevant,fractions.at,relevant,at,query.size,query.id,result.file
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.22731784918867334,test,0.05,0.2,785,3142,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.19068228105906326,test,0.05,0.25,785,3927,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.16143402630462422,test,0.05,0.3,785,4713,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.12410501193317444,test,0.05,0.4,785,6284,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.09992362525458262,test,0.05,0.5,785,7855,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
map,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.596177932294192,test,0.1,1571,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.5750636132315511,test,0.1,0.1,1571,1571,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.5025413661434018,test,0.1,0.15,1571,2356,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.42807826916958325,test,0.1,0.2,1571,3142,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.36558044806517365,test,0.1,0.25,1571,3927,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.31607976240984237,test,0.1,0.3,1571,4713,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.2475735879077164,test,0.1,0.4,1571,6284,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.19946537678207718,test,0.1,0.5,1571,7855,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
map,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.7131390930089401,test,0.15,2356,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.6690708527789568,test,0.15,0.15,2356,2356,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.5895641107222412,test,0.15,0.2,2356,3142,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.5175661914460291,test,0.15,0.25,2356,3927,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.45842172252863855,test,0.15,0.3,2356,4713,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.36658711217183787,test,0.15,0.4,2356,6284,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.29875254582484706,test,0.15,0.5,2356,7855,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
map,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.7890917209242133,test,0.2,3142,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.7193763919821818,test,0.2,0.2,3142,3142,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.6499490835030542,test,0.2,0.25,3142,3927,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.5880356385235482,test,0.2,0.3,3142,4713,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.4803500397772478,test,0.2,0.4,3142,6284,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.39625763747454124,test,0.2,0.5,3142,7855,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
map,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.8356693202675871,test,0.25,3927,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.756018329938901,test,0.25,0.25,3927,3927,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.6955154857870167,test,0.25,0.3,3927,4713,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.5866348448687337,test,0.25,0.4,3927,6284,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.49121690427698667,test,0.25,0.5,3927,7855,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
map,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.8688816589237376,test,0.3,4713,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.7842596521001272,test,0.3,0.3,4713,4713,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.6808273667462211,test,0.3,0.4,4713,6284,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.5805753564154794,test,0.3,0.5,4713,7855,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
map,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.9103331906017512,test,0.4,6284,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.825775656324581,test,0.4,0.4,6284,6284,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.7385437881873718,test,0.4,0.5,6284,7855,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
map,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.9392086875911139,test,0.5,7855,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
precision,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.8591751527494916,test,0.5,0.5,7855,7855,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
kde,ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,-0.08502016484649057,0.1,test,eval,15710,1,/home/nguyenh/rt-ranking/result/1/ranknet-s1-dtrain1.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-1659712119454907296.csv
